Episode	Accumulated Reward	Length	Steps
15303	-2	4	64057
15304	-2	4	64061
15305	-2	4	64065
15306	-2	4	64069
15307	-2	4	64073
15308	-2	4	64077
15309	-4	6	64083
15310	-2	4	64087
15311	-2	4	64091
15312	-2	4	64095
15313	-3	5	64100
15314	-2	4	64104
15315	-2	4	64108
15316	-2	4	64112
15317	-2	4	64116
15318	-2	4	64120
15319	-2	4	64124
15320	-2	4	64128
15321	-2	4	64132
15322	-2	4	64136
15323	-2	4	64140
15324	-2	4	64144
15325	-2	4	64148
15326	-2	4	64152
15327	-2	4	64156
15328	-3	5	64161
15329	-2	4	64165
15330	-2	4	64169
15331	-3	5	64174
15332	-2	4	64178
15333	-2	4	64182
15334	-2	4	64186
15335	-2	4	64190
15336	-2	4	64194
15337	-2	4	64198
15338	-2	4	64202
15339	-2	4	64206
15340	-4	6	64212
15341	-3	5	64217
15342	-2	4	64221
15343	-2	4	64225
15344	-2	4	64229
15345	-2	4	64233
15346	-2	4	64237
15347	-2	4	64241
15348	-4	6	64247
15349	-2	4	64251
15350	-2	4	64255
15351	-2	4	64259
15352	-2	4	64263
15353	-4	6	64269
15354	-2	4	64273
15355	-2	4	64277
15356	-2	4	64281
15357	-2	4	64285
15358	-2	4	64289
15359	-2	4	64293
15360	-2	4	64297
15361	-2	4	64301
15362	-2	4	64305
15363	-3	5	64310
15364	-2	4	64314
15365	-4	6	64320
15366	-2	4	64324
15367	-2	4	64328
15368	-2	4	64332
15369	-2	4	64336
15370	-2	4	64340
15371	-2	4	64344
15372	-2	4	64348
15373	-4	6	64354
15374	-2	4	64358
15375	-2	4	64362
15376	-2	4	64366
15377	-2	4	64370
15378	-2	4	64374
15379	-2	4	64378
15380	-2	4	64382
15381	-2	4	64386
15382	-2	4	64390
15383	-2	4	64394
15384	-2	4	64398
15385	-2	4	64402
15386	-2	4	64406
15387	-2	4	64410
15388	-2	4	64414
15389	-2	4	64418
15390	-2	4	64422
15391	-2	4	64426
15392	-2	4	64430
15393	-2	4	64434
15394	-2	4	64438
15395	-4	6	64444
15396	-2	4	64448
15397	-2	4	64452
15398	-2	4	64456
15399	-2	4	64460
15400	-2	4	64464
15401	-2	4	64468
15402	-2	4	64472
15403	-2	4	64476
15404	-2	4	64480
15405	-2	4	64484
15406	-2	4	64488
15407	-2	4	64492
15408	-2	4	64496
15409	-2	4	64500
15410	-2	4	64504
15411	-2	4	64508
15412	-2	4	64512
15413	-2	4	64516
15414	-2	4	64520
15415	-2	4	64524
15416	-2	4	64528
15417	-2	4	64532
15418	-2	4	64536
15419	-2	4	64540
15420	-2	4	64544
15421	-2	4	64548
15422	-4	6	64554
15423	-4	6	64560
15424	-2	4	64564
15425	-2	4	64568
15426	-2	4	64572
15427	-2	4	64576
15428	-2	4	64580
15429	-2	4	64584
15430	-2	4	64588
15431	-2	4	64592
15432	-2	4	64596
15433	-2	4	64600
15434	-2	4	64604
15435	-2	4	64608
15436	-2	4	64612
15437	-2	4	64616
15438	-2	4	64620
15439	-2	4	64624
15440	-2	4	64628
15441	-4	6	64634
15442	-2	4	64638
15443	-2	4	64642
15444	-2	4	64646
15445	-2	4	64650
15446	-2	4	64654
15447	-2	4	64658
15448	-4	6	64664
15449	-2	4	64668
15450	-2	4	64672
15451	-2	4	64676
15452	-2	4	64680
15453	-2	4	64684
15454	-2	4	64688
15455	-2	4	64692
15456	-2	4	64696
15457	-2	4	64700
15458	-4	6	64706
15459	-2	4	64710
15460	-2	4	64714
15461	-2	4	64718
15462	-4	6	64724
15463	-2	4	64728
15464	-2	4	64732
15465	-2	4	64736
15466	-2	4	64740
15467	-2	4	64744
15468	-2	4	64748
15469	-2	4	64752
15470	-2	4	64756
15471	-2	4	64760
15472	-2	4	64764
15473	-2	4	64768
15474	-2	4	64772
15475	-2	4	64776
15476	-2	4	64780
15477	-2	4	64784
15478	-2	4	64788
15479	-2	4	64792
15480	-2	4	64796
15481	-2	4	64800
15482	-2	4	64804
15483	-2	4	64808
15484	-2	4	64812
15485	-2	4	64816
15486	-4	6	64822
15487	-2	4	64826
15488	-2	4	64830
15489	-2	4	64834
15490	-2	4	64838
15491	-4	6	64844
15492	-2	4	64848
15493	-2	4	64852
15494	-2	4	64856
15495	-2	4	64860
15496	-2	4	64864
15497	-2	4	64868
15498	-2	4	64872
15499	-2	4	64876
15500	-2	4	64880
15501	-2	4	64884
15502	-2	4	64888
15503	-2	4	64892
15504	-2	4	64896
15505	-2	4	64900
15506	-2	4	64904
15507	-2	4	64908
15508	-4	6	64914
15509	-2	4	64918
15510	-2	4	64922
15511	-2	4	64926
15512	-2	4	64930
15513	-2	4	64934
15514	-2	4	64938
15515	-2	4	64942
15516	-2	4	64946
15517	-2	4	64950
15518	-2	4	64954
15519	-2	4	64958
15520	-2	4	64962
15521	-2	4	64966
15522	-2	4	64970
15523	-2	4	64974
15524	-2	4	64978
15525	-4	6	64984
15526	-2	4	64988
15527	-2	4	64992
15528	-2	4	64996
15529	-2	4	65000
15530	-2	4	65004
15531	-2	4	65008
15532	-2	4	65012
15533	-2	4	65016
15534	-2	4	65020
15535	-2	4	65024
15536	-2	4	65028
15537	-2	4	65032
15538	-2	4	65036
15539	-2	4	65040
15540	-2	4	65044
15541	-2	4	65048
15542	-2	4	65052
15543	-2	4	65056
15544	-2	4	65060
15545	-2	4	65064
15546	-2	4	65068
15547	-2	4	65072
15548	-2	4	65076
15549	-2	4	65080
15550	-2	4	65084
15551	-2	4	65088
15552	-2	4	65092
15553	-2	4	65096
15554	-2	4	65100
15555	-2	4	65104
15556	-2	4	65108
15557	-2	4	65112
15558	-2	4	65116
15559	-2	4	65120
15560	-2	4	65124
15561	-2	4	65128
15562	-2	4	65132
15563	-2	4	65136
15564	-2	4	65140
15565	-2	4	65144
15566	-2	4	65148
15567	-2	4	65152
15568	-2	4	65156
15569	-4	6	65162
15570	-2	4	65166
15571	-2	4	65170
15572	-3	5	65175
15573	-2	4	65179
15574	-4	6	65185
15575	-2	4	65189
15576	-2	4	65193
15577	-2	4	65197
15578	-2	4	65201
15579	-4	6	65207
15580	-3	5	65212
15581	-2	4	65216
15582	-2	4	65220
15583	-2	4	65224
15584	-2	4	65228
15585	-2	4	65232
15586	-2	4	65236
15587	-2	4	65240
15588	-2	4	65244
15589	-2	4	65248
15590	-2	4	65252
15591	-2	4	65256
15592	-2	4	65260
15593	-4	6	65266
15594	-2	4	65270
15595	-2	4	65274
15596	-2	4	65278
15597	-2	4	65282
15598	-2	4	65286
15599	-2	4	65290
15600	-2	4	65294
15601	-2	4	65298
15602	-2	4	65302
15603	-2	4	65306
15604	-4	6	65312
15605	-3	5	65317
15606	-2	4	65321
15607	-2	4	65325
15608	-2	4	65329
15609	-2	4	65333
15610	-2	4	65337
15611	-2	4	65341
15612	-2	4	65345
15613	-4	6	65351
15614	-2	4	65355
15615	-2	4	65359
15616	-3	5	65364
15617	-2	4	65368
15618	-2	4	65372
15619	-2	4	65376
15620	-2	4	65380
15621	-4	6	65386
15622	-2	4	65390
15623	-2	4	65394
15624	-2	4	65398
15625	-2	4	65402
15626	-2	4	65406
15627	-2	4	65410
15628	-4	6	65416
15629	-2	4	65420
15630	-2	4	65424
15631	-5	7	65431
15632	-2	4	65435
15633	-2	4	65439
15634	-4	6	65445
15635	-2	4	65449
15636	-4	6	65455
15637	-2	4	65459
15638	-2	4	65463
15639	-2	4	65467
15640	-2	4	65471
15641	-2	4	65475
15642	-2	4	65479
15643	-2	4	65483
15644	-2	4	65487
15645	-2	4	65491
15646	-2	4	65495
15647	-2	4	65499
15648	-2	4	65503
15649	-2	4	65507
15650	-2	4	65511
15651	-2	4	65515
15652	-2	4	65519
15653	-2	4	65523
15654	-2	4	65527
15655	-2	4	65531
15656	-2	4	65535
15657	-3	5	65540
15658	-2	4	65544
15659	-2	4	65548
15660	-2	4	65552
15661	-2	4	65556
15662	-2	4	65560
15663	-2	4	65564
15664	-2	4	65568
15665	-4	6	65574
15666	-2	4	65578
15667	-4	6	65584
15668	-2	4	65588
15669	-2	4	65592
15670	-2	4	65596
15671	-2	4	65600
15672	-2	4	65604
15673	-2	4	65608
15674	-4	6	65614
15675	-2	4	65618
15676	-2	4	65622
15677	-2	4	65626
15678	-2	4	65630
15679	-4	6	65636
15680	-2	4	65640
15681	-2	4	65644
15682	-2	4	65648
15683	-2	4	65652
15684	-2	4	65656
15685	-2	4	65660
15686	-2	4	65664
15687	-2	4	65668
15688	-2	4	65672
15689	-2	4	65676
15690	-2	4	65680
15691	-2	4	65684
15692	-2	4	65688
15693	-4	6	65694
15694	-2	4	65698
15695	-4	6	65704
15696	-2	4	65708
15697	-2	4	65712
15698	-2	4	65716
15699	-3	5	65721
15700	-2	4	65725
15701	-2	4	65729
15702	-2	4	65733
15703	-4	6	65739
15704	-2	4	65743
15705	-2	4	65747
15706	-2	4	65751
15707	-2	4	65755
15708	-2	4	65759
15709	-2	4	65763
15710	-2	4	65767
15711	-2	4	65771
15712	-4	6	65777
15713	-2	4	65781
15714	-2	4	65785
15715	-2	4	65789
15716	-2	4	65793
15717	-4	6	65799
15718	-2	4	65803
15719	-2	4	65807
15720	-2	4	65811
15721	-2	4	65815
15722	-2	4	65819
15723	-2	4	65823
15724	-2	4	65827
15725	-2	4	65831
15726	-2	4	65835
15727	-4	6	65841
15728	-2	4	65845
15729	-4	6	65851
15730	-2	4	65855
15731	-2	4	65859
15732	-2	4	65863
15733	-2	4	65867
15734	-2	4	65871
15735	-2	4	65875
15736	-2	4	65879
15737	-2	4	65883
15738	-2	4	65887
15739	-2	4	65891
15740	-2	4	65895
15741	-2	4	65899
15742	-2	4	65903
15743	-2	4	65907
15744	-2	4	65911
15745	-2	4	65915
15746	-2	4	65919
15747	-2	4	65923
15748	-2	4	65927
15749	-2	4	65931
15750	-2	4	65935
15751	-2	4	65939
15752	-2	4	65943
15753	-2	4	65947
15754	-2	4	65951
15755	-2	4	65955
15756	-2	4	65959
15757	-2	4	65963
15758	-2	4	65967
15759	-2	4	65971
15760	-2	4	65975
15761	-4	6	65981
15762	-2	4	65985
15763	-2	4	65989
15764	-2	4	65993
15765	-2	4	65997
15766	-2	4	66001
15767	-2	4	66005
15768	-2	4	66009
15769	-2	4	66013
15770	-2	4	66017
15771	-4	6	66023
15772	-2	4	66027
15773	-2	4	66031
15774	-2	4	66035
15775	-2	4	66039
15776	-4	6	66045
15777	-3	5	66050
15778	-2	4	66054
15779	-2	4	66058
15780	-2	4	66062
15781	-2	4	66066
15782	-2	4	66070
15783	-2	4	66074
15784	-2	4	66078
15785	-2	4	66082
15786	-2	4	66086
15787	-2	4	66090
15788	-2	4	66094
15789	-2	4	66098
15790	-2	4	66102
15791	-2	4	66106
15792	-2	4	66110
15793	-2	4	66114
15794	-2	4	66118
15795	-2	4	66122
15796	-3	5	66127
15797	-2	4	66131
15798	-3	5	66136
15799	-2	4	66140
15800	-2	4	66144
15801	-2	4	66148
15802	-2	4	66152
15803	-2	4	66156
15804	-2	4	66160
15805	-2	4	66164
15806	-2	4	66168
15807	-2	4	66172
15808	-2	4	66176
15809	-2	4	66180
15810	-2	4	66184
15811	-5	7	66191
15812	-2	4	66195
15813	-2	4	66199
15814	-2	4	66203
15815	-3	5	66208
15816	-2	4	66212
15817	-2	4	66216
15818	-2	4	66220
15819	-2	4	66224
15820	-2	4	66228
15821	-2	4	66232
15822	-2	4	66236
15823	-2	4	66240
15824	-2	4	66244
15825	-2	4	66248
15826	-2	4	66252
15827	-2	4	66256
15828	-2	4	66260
15829	-2	4	66264
15830	-2	4	66268
15831	-2	4	66272
15832	-4	6	66278
15833	-2	4	66282
15834	-2	4	66286
15835	-2	4	66290
15836	-2	4	66294
15837	-2	4	66298
15838	-4	6	66304
15839	-2	4	66308
15840	-2	4	66312
15841	-2	4	66316
15842	-2	4	66320
15843	-2	4	66324
15844	-2	4	66328
15845	-2	4	66332
15846	-2	4	66336
15847	-2	4	66340
15848	-2	4	66344
15849	-2	4	66348
15850	-2	4	66352
15851	-2	4	66356
15852	-2	4	66360
15853	-2	4	66364
15854	-2	4	66368
15855	-2	4	66372
15856	-4	6	66378
15857	-2	4	66382
15858	-2	4	66386
15859	-2	4	66390
15860	-2	4	66394
15861	-2	4	66398
15862	-2	4	66402
15863	-2	4	66406
15864	-2	4	66410
15865	-2	4	66414
15866	-2	4	66418
15867	-2	4	66422
15868	-2	4	66426
15869	-2	4	66430
15870	-4	6	66436
15871	-2	4	66440
15872	-2	4	66444
15873	-2	4	66448
15874	-2	4	66452
15875	-3	5	66457
15876	-2	4	66461
15877	-2	4	66465
15878	-2	4	66469
15879	-2	4	66473
15880	-2	4	66477
15881	-2	4	66481
15882	-2	4	66485
15883	-2	4	66489
15884	-2	4	66493
15885	-2	4	66497
15886	-2	4	66501
15887	-2	4	66505
15888	-2	4	66509
15889	-2	4	66513
15890	-2	4	66517
15891	-2	4	66521
15892	-2	4	66525
15893	-2	4	66529
15894	-2	4	66533
15895	-2	4	66537
15896	-2	4	66541
15897	-2	4	66545
15898	-2	4	66549
15899	-2	4	66553
15900	-2	4	66557
15901	-2	4	66561
15902	-2	4	66565
15903	-2	4	66569
15904	-2	4	66573
15905	-2	4	66577
15906	-4	6	66583
15907	-2	4	66587
15908	-6	8	66595
15909	-2	4	66599
15910	-4	6	66605
15911	-2	4	66609
15912	-4	6	66615
15913	-2	4	66619
15914	-2	4	66623
15915	-2	4	66627
15916	-3	5	66632
15917	-4	6	66638
15918	-2	4	66642
15919	-2	4	66646
15920	-2	4	66650
15921	-2	4	66654
15922	-2	4	66658
15923	-2	4	66662
15924	-2	4	66666
15925	-2	4	66670
15926	-3	5	66675
15927	-4	6	66681
15928	-2	4	66685
15929	-2	4	66689
15930	-2	4	66693
15931	-2	4	66697
15932	-2	4	66701
15933	-2	4	66705
15934	-2	4	66709
15935	-2	4	66713
15936	-2	4	66717
15937	-2	4	66721
15938	-4	6	66727
15939	-2	4	66731
15940	-2	4	66735
15941	-2	4	66739
15942	-2	4	66743
15943	-2	4	66747
15944	-2	4	66751
15945	-2	4	66755
15946	-2	4	66759
15947	-2	4	66763
15948	-2	4	66767
15949	-2	4	66771
15950	-2	4	66775
15951	-2	4	66779
15952	-2	4	66783
15953	-2	4	66787
15954	-2	4	66791
15955	-2	4	66795
15956	-2	4	66799
15957	-2	4	66803
15958	-4	6	66809
15959	-2	4	66813
15960	-2	4	66817
15961	-4	6	66823
15962	-2	4	66827
15963	-2	4	66831
15964	-2	4	66835
15965	-2	4	66839
15966	-2	4	66843
15967	-2	4	66847
15968	-2	4	66851
15969	-2	4	66855
15970	-2	4	66859
15971	-2	4	66863
15972	-2	4	66867
15973	-2	4	66871
15974	-2	4	66875
15975	-2	4	66879
15976	-2	4	66883
15977	-2	4	66887
15978	-2	4	66891
15979	-2	4	66895
15980	-2	4	66899
15981	-3	5	66904
15982	-2	4	66908
15983	-2	4	66912
15984	-2	4	66916
15985	-2	4	66920
15986	-2	4	66924
15987	-2	4	66928
15988	-2	4	66932
15989	-2	4	66936
15990	-3	5	66941
15991	-3	5	66946
15992	-2	4	66950
15993	-2	4	66954
15994	-2	4	66958
15995	-2	4	66962
15996	-2	4	66966
15997	-2	4	66970
15998	-2	4	66974
15999	-2	4	66978
16000	-2	4	66982
16001	-2	4	66986
16002	-2	4	66990
16003	-2	4	66994
16004	-3	5	66999
16005	-2	4	67003
16006	-2	4	67007
16007	-2	4	67011
16008	-2	4	67015
16009	-2	4	67019
16010	-2	4	67023
16011	-2	4	67027
16012	-2	4	67031
16013	-4	6	67037
16014	-2	4	67041
16015	-2	4	67045
16016	-2	4	67049
16017	-2	4	67053
16018	-2	4	67057
16019	-2	4	67061
16020	-4	6	67067
16021	-2	4	67071
16022	-2	4	67075
16023	-2	4	67079
16024	-2	4	67083
16025	-2	4	67087
16026	-2	4	67091
16027	-4	6	67097
16028	-2	4	67101
16029	-2	4	67105
16030	-2	4	67109
16031	-4	6	67115
16032	-2	4	67119
16033	-2	4	67123
16034	-2	4	67127
16035	-2	4	67131
16036	-4	6	67137
16037	-2	4	67141
16038	-2	4	67145
16039	-2	4	67149
16040	-2	4	67153
16041	-2	4	67157
16042	-2	4	67161
16043	-2	4	67165
16044	-2	4	67169
16045	-2	4	67173
16046	-2	4	67177
16047	-2	4	67181
16048	-2	4	67185
16049	-2	4	67189
16050	-2	4	67193
16051	-2	4	67197
16052	-2	4	67201
16053	-2	4	67205
16054	-2	4	67209
16055	-2	4	67213
16056	-2	4	67217
16057	-2	4	67221
16058	-2	4	67225
16059	-2	4	67229
16060	-2	4	67233
16061	-2	4	67237
16062	-2	4	67241
16063	-2	4	67245
16064	-2	4	67249
16065	-2	4	67253
16066	-2	4	67257
16067	-2	4	67261
16068	-2	4	67265
16069	-5	7	67272
16070	-2	4	67276
16071	-2	4	67280
16072	-2	4	67284
16073	-2	4	67288
16074	-2	4	67292
16075	-2	4	67296
16076	-2	4	67300
16077	-2	4	67304
16078	-2	4	67308
16079	-2	4	67312
16080	-2	4	67316
16081	-2	4	67320
16082	-2	4	67324
16083	-2	4	67328
16084	-2	4	67332
16085	-2	4	67336
16086	-2	4	67340
16087	-2	4	67344
16088	-2	4	67348
16089	-2	4	67352
16090	-2	4	67356
16091	-2	4	67360
16092	-2	4	67364
16093	-2	4	67368
16094	-2	4	67372
16095	-2	4	67376
16096	-4	6	67382
16097	-2	4	67386
16098	-2	4	67390
16099	-2	4	67394
16100	-2	4	67398
16101	-2	4	67402
16102	-2	4	67406
16103	-2	4	67410
16104	-2	4	67414
16105	-2	4	67418
16106	-2	4	67422
16107	-3	5	67427
16108	-4	6	67433
16109	-2	4	67437
16110	-2	4	67441
16111	-2	4	67445
16112	-2	4	67449
16113	-2	4	67453
16114	-2	4	67457
16115	-2	4	67461
16116	-2	4	67465
16117	-2	4	67469
16118	-2	4	67473
16119	-2	4	67477
16120	-2	4	67481
16121	-2	4	67485
16122	-2	4	67489
16123	-2	4	67493
16124	-2	4	67497
16125	-2	4	67501
16126	-2	4	67505
16127	-2	4	67509
16128	-2	4	67513
16129	-2	4	67517
16130	-2	4	67521
16131	-2	4	67525
16132	-2	4	67529
16133	-2	4	67533
16134	-2	4	67537
16135	-2	4	67541
16136	-2	4	67545
16137	-2	4	67549
16138	-2	4	67553
16139	-2	4	67557
16140	-2	4	67561
16141	-2	4	67565
16142	-2	4	67569
16143	-2	4	67573
16144	-2	4	67577
16145	-2	4	67581
16146	-2	4	67585
16147	-2	4	67589
16148	-2	4	67593
16149	-2	4	67597
16150	-2	4	67601
16151	-2	4	67605
16152	-2	4	67609
16153	-2	4	67613
16154	-2	4	67617
16155	-2	4	67621
16156	-2	4	67625
16157	-2	4	67629
16158	-2	4	67633
16159	-2	4	67637
16160	-2	4	67641
16161	-2	4	67645
16162	-2	4	67649
16163	-2	4	67653
16164	-2	4	67657
16165	-2	4	67661
16166	-2	4	67665
16167	-2	4	67669
16168	-2	4	67673
16169	-2	4	67677
16170	-2	4	67681
16171	-2	4	67685
16172	-2	4	67689
16173	-2	4	67693
16174	-2	4	67697
16175	-2	4	67701
16176	-2	4	67705
16177	-2	4	67709
16178	-2	4	67713
16179	-2	4	67717
16180	-2	4	67721
16181	-2	4	67725
16182	-2	4	67729
16183	-3	5	67734
16184	-2	4	67738
16185	-2	4	67742
16186	-2	4	67746
16187	-2	4	67750
16188	-2	4	67754
16189	-2	4	67758
16190	-2	4	67762
16191	-2	4	67766
16192	-2	4	67770
16193	-2	4	67774
16194	-2	4	67778
16195	-6	8	67786
16196	-2	4	67790
16197	-2	4	67794
16198	-2	4	67798
16199	-2	4	67802
16200	-2	4	67806
16201	-4	6	67812
16202	-2	4	67816
16203	-5	7	67823
16204	-2	4	67827
16205	-4	6	67833
16206	-2	4	67837
16207	-2	4	67841
16208	-2	4	67845
16209	-2	4	67849
16210	-2	4	67853
16211	-2	4	67857
16212	-2	4	67861
16213	-2	4	67865
16214	-2	4	67869
16215	-2	4	67873
16216	-2	4	67877
16217	-2	4	67881
16218	-2	4	67885
16219	-2	4	67889
16220	-2	4	67893
16221	-2	4	67897
16222	-2	4	67901
16223	-2	4	67905
16224	-4	6	67911
16225	-2	4	67915
16226	-2	4	67919
16227	-2	4	67923
16228	-2	4	67927
16229	-4	6	67933
16230	-2	4	67937
16231	-2	4	67941
16232	-2	4	67945
16233	-2	4	67949
16234	-2	4	67953
16235	-2	4	67957
16236	-2	4	67961
16237	-2	4	67965
16238	-2	4	67969
16239	-2	4	67973
16240	-2	4	67977
16241	-2	4	67981
16242	-2	4	67985
16243	-2	4	67989
16244	-2	4	67993
16245	-2	4	67997
16246	-2	4	68001
16247	-2	4	68005
16248	-2	4	68009
16249	-2	4	68013
16250	-2	4	68017
16251	-2	4	68021
16252	-2	4	68025
16253	-2	4	68029
16254	-2	4	68033
16255	-2	4	68037
16256	-2	4	68041
16257	-2	4	68045
16258	-2	4	68049
16259	-2	4	68053
16260	-2	4	68057
16261	-2	4	68061
16262	-2	4	68065
16263	-2	4	68069
16264	-2	4	68073
16265	-2	4	68077
16266	-4	6	68083
16267	-2	4	68087
16268	-2	4	68091
16269	-2	4	68095
16270	-2	4	68099
16271	-2	4	68103
16272	-2	4	68107
16273	-2	4	68111
16274	-2	4	68115
16275	-4	6	68121
16276	-2	4	68125
16277	-3	5	68130
16278	-2	4	68134
16279	-2	4	68138
16280	-2	4	68142
16281	-2	4	68146
16282	-2	4	68150
16283	-2	4	68154
16284	-3	5	68159
16285	-2	4	68163
16286	-2	4	68167
16287	-2	4	68171
16288	-2	4	68175
16289	-2	4	68179
16290	-4	6	68185
16291	-2	4	68189
16292	-2	4	68193
16293	-2	4	68197
16294	-2	4	68201
16295	-2	4	68205
16296	-2	4	68209
16297	-2	4	68213
16298	-2	4	68217
16299	-2	4	68221
16300	-2	4	68225
16301	-2	4	68229
16302	-2	4	68233
16303	-2	4	68237
16304	-2	4	68241
16305	-2	4	68245
16306	-2	4	68249
16307	-2	4	68253
16308	-2	4	68257
16309	-2	4	68261
16310	-2	4	68265
16311	-2	4	68269
16312	-2	4	68273
16313	-2	4	68277
16314	-2	4	68281
16315	-2	4	68285
16316	-2	4	68289
16317	-2	4	68293
16318	-2	4	68297
16319	-2	4	68301
16320	-2	4	68305
16321	-2	4	68309
16322	-2	4	68313
16323	-2	4	68317
16324	-2	4	68321
16325	-2	4	68325
16326	-2	4	68329
16327	-2	4	68333
16328	-2	4	68337
16329	-2	4	68341
16330	-2	4	68345
16331	-2	4	68349
16332	-3	5	68354
16333	-2	4	68358
16334	-2	4	68362
16335	-2	4	68366
16336	-2	4	68370
16337	-2	4	68374
16338	-2	4	68378
16339	-2	4	68382
16340	-3	5	68387
16341	-2	4	68391
16342	-2	4	68395
16343	-2	4	68399
16344	-2	4	68403
16345	-2	4	68407
16346	-2	4	68411
16347	-2	4	68415
16348	-2	4	68419
16349	-2	4	68423
16350	-2	4	68427
16351	-2	4	68431
16352	-2	4	68435
16353	-2	4	68439
16354	-2	4	68443
16355	-2	4	68447
16356	-2	4	68451
16357	-2	4	68455
16358	-4	6	68461
16359	-2	4	68465
16360	-2	4	68469
16361	-2	4	68473
16362	-2	4	68477
16363	-2	4	68481
16364	-2	4	68485
16365	-2	4	68489
16366	-2	4	68493
16367	-2	4	68497
16368	-2	4	68501
16369	-2	4	68505
16370	-2	4	68509
16371	-2	4	68513
16372	-2	4	68517
16373	-2	4	68521
16374	-4	6	68527
16375	-2	4	68531
16376	-2	4	68535
16377	-2	4	68539
16378	-2	4	68543
16379	-2	4	68547
16380	-2	4	68551
16381	-2	4	68555
16382	-2	4	68559
16383	-2	4	68563
16384	-2	4	68567
16385	-2	4	68571
16386	-2	4	68575
16387	-2	4	68579
16388	-2	4	68583
16389	-2	4	68587
16390	-2	4	68591
16391	-2	4	68595
16392	-2	4	68599
16393	-2	4	68603
16394	-2	4	68607
16395	-2	4	68611
16396	-2	4	68615
16397	-2	4	68619
16398	-2	4	68623
16399	-2	4	68627
16400	-2	4	68631
16401	-2	4	68635
16402	-2	4	68639
16403	-2	4	68643
16404	-2	4	68647
16405	-4	6	68653
16406	-2	4	68657
16407	-2	4	68661
16408	-2	4	68665
16409	-2	4	68669
16410	-2	4	68673
16411	-2	4	68677
16412	-2	4	68681
16413	-2	4	68685
16414	-2	4	68689
16415	-2	4	68693
16416	-2	4	68697
16417	-2	4	68701
16418	-2	4	68705
16419	-2	4	68709
16420	-2	4	68713
16421	-2	4	68717
16422	-2	4	68721
16423	-2	4	68725
16424	-2	4	68729
16425	-2	4	68733
16426	-2	4	68737
16427	-2	4	68741
16428	-4	6	68747
16429	-2	4	68751
16430	-2	4	68755
16431	-2	4	68759
16432	-2	4	68763
16433	-2	4	68767
16434	-2	4	68771
16435	-2	4	68775
16436	-2	4	68779
16437	-2	4	68783
16438	-2	4	68787
16439	-2	4	68791
16440	-2	4	68795
16441	-2	4	68799
16442	-2	4	68803
16443	-2	4	68807
16444	-3	5	68812
16445	-2	4	68816
16446	-2	4	68820
16447	-2	4	68824
16448	-2	4	68828
16449	-2	4	68832
16450	-4	6	68838
16451	-2	4	68842
16452	-2	4	68846
16453	-2	4	68850
16454	-2	4	68854
16455	-2	4	68858
16456	-2	4	68862
16457	-2	4	68866
16458	-2	4	68870
16459	-2	4	68874
16460	-2	4	68878
16461	-2	4	68882
16462	-2	4	68886
16463	-2	4	68890
16464	-2	4	68894
16465	-2	4	68898
16466	-2	4	68902
16467	-2	4	68906
16468	-3	5	68911
16469	-2	4	68915
16470	-2	4	68919
16471	-2	4	68923
16472	-2	4	68927
16473	-2	4	68931
16474	-4	6	68937
16475	-2	4	68941
16476	-2	4	68945
16477	-2	4	68949
16478	-2	4	68953
16479	-2	4	68957
16480	-2	4	68961
16481	-2	4	68965
16482	-2	4	68969
16483	-2	4	68973
16484	-2	4	68977
16485	-2	4	68981
16486	-2	4	68985
16487	-2	4	68989
16488	-2	4	68993
16489	-2	4	68997
16490	-2	4	69001
16491	-4	6	69007
16492	-2	4	69011
16493	-2	4	69015
16494	-3	5	69020
16495	-2	4	69024
16496	-2	4	69028
16497	-2	4	69032
16498	-2	4	69036
16499	-2	4	69040
16500	-2	4	69044
16501	-2	4	69048
16502	-2	4	69052
16503	-2	4	69056
16504	-2	4	69060
16505	-2	4	69064
16506	-2	4	69068
16507	-2	4	69072
16508	-2	4	69076
16509	-2	4	69080
16510	-2	4	69084
16511	-2	4	69088
16512	-2	4	69092
16513	-2	4	69096
16514	-2	4	69100
16515	-2	4	69104
16516	-2	4	69108
16517	-2	4	69112
16518	-2	4	69116
16519	-2	4	69120
16520	-2	4	69124
16521	-2	4	69128
16522	-4	6	69134
16523	-4	6	69140
16524	-2	4	69144
16525	-2	4	69148
16526	-2	4	69152
16527	-2	4	69156
16528	-2	4	69160
16529	-2	4	69164
16530	-2	4	69168
16531	-2	4	69172
16532	-2	4	69176
16533	-2	4	69180
16534	-2	4	69184
16535	-2	4	69188
16536	-2	4	69192
16537	-2	4	69196
16538	-2	4	69200
16539	-2	4	69204
16540	-2	4	69208
16541	-2	4	69212
16542	-2	4	69216
16543	-2	4	69220
16544	-2	4	69224
16545	-2	4	69228
16546	-2	4	69232
16547	-2	4	69236
16548	-2	4	69240
16549	-2	4	69244
16550	-2	4	69248
16551	-2	4	69252
16552	-2	4	69256
16553	-2	4	69260
16554	-2	4	69264
16555	-2	4	69268
16556	-2	4	69272
16557	-2	4	69276
16558	-4	6	69282
16559	-2	4	69286
16560	-2	4	69290
16561	-2	4	69294
16562	-2	4	69298
16563	-2	4	69302
16564	-2	4	69306
16565	-2	4	69310
16566	-2	4	69314
16567	-2	4	69318
16568	-2	4	69322
16569	-2	4	69326
16570	-5	7	69333
16571	-2	4	69337
16572	-2	4	69341
